accession	specimen_id	gene	genome	length_bp	paper_doi	paper_short	genbank_organism	notes
AB988764	OR-NI110816-1	CO1	mt	638	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988765	OR-NI110816-2	CO1	mt	638	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988798	OR-HK110724-5	CO1	mt	638	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988819	OR-FS091026-1	CO1	mt	638	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988822	OR-IW090528-1	CO1	mt	638	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988920	OR-NI110816-1	cytb	mt	1178	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988921	OR-NI110816-2	cytb	mt	1178	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988954	OR-HK110724-5	cytb	mt	1178	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988975	OR-FS091026-1	cytb	mt	1178	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988978	OR-IW090528-1	cytb	mt	1178	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988842	OR-NI110816-1	ND5	mt	965	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988843	OR-NI110816-2	ND5	mt	965	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988876	OR-HK110724-5	ND5	mt	965	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988897	OR-FS091026-1	ND5	mt	965	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988900	OR-IW090528-1	ND5	mt	965	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988681	OR-NI110816-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988682	OR-NI110816-2	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988708	OR-HK110724-5	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988709	OR-HK110724-6	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988732	OR-FS091026-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988733	OR-FS091026-2	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988737	OR-IW081011-2	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988738	OR-IW090528-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988739	OR-HO120408-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988741	OR-YN120714-5	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988599	OR-NI110816-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988600	OR-NI110816-2	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988626	OR-HK110724-5	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988627	OR-HK110724-6	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988650	OR-FS091026-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988651	OR-FS091026-2	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988655	OR-IW081011-2	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988656	OR-IW090528-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988657	OR-HO120408-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988659	OR-YN120714-5	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988517	OR-NI110816-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988518	OR-NI110816-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988544	OR-HK110724-5	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988545	OR-HK110724-6	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988568	OR-FS091026-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988569	OR-FS091026-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988573	OR-IW081011-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988574	OR-IW090528-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988575	OR-HO120408-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988577	OR-YN120714-5	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988435	OR-NI110816-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988436	OR-NI110816-2	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988462	OR-HK110724-5	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988463	OR-HK110724-6	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988486	OR-FS091026-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988487	OR-FS091026-2	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988491	OR-IW081011-2	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988492	OR-IW090528-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988493	OR-HO120408-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988495	OR-YN120714-5	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988353	OR-NI110816-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988354	OR-NI110816-2	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988380	OR-HK110724-5	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988381	OR-HK110724-6	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988404	OR-FS091026-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988405	OR-FS091026-2	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988409	OR-IW081011-2	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988410	OR-IW090528-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988411	OR-HO120408-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988413	OR-YN120714-5	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988271	OR-NI110816-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988272	OR-NI110816-2	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988298	OR-HK110724-5	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988299	OR-HK110724-6	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988322	OR-FS091026-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988323	OR-FS091026-2	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988327	OR-IW081011-2	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988328	OR-IW090528-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988329	OR-HO120408-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988331	OR-YN120714-5	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OR
AB988511	BF-HY110605-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	= R. tyoni
AB988533	BF-HY110913-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	= R. tyoni
AB988555	BF-OY110722-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	= R. tyoni
AB988584	BW-SG130523-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BW	= R. biwaensis
AB988585	BW-SG130601-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BW	= R. biwaensis
AB988589	KZ-CB100418-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. KZ	カズサヨシノボリ
AB988590	KZ-CB100418-3	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. KZ	カズサヨシノボリ
AB988516	OM-SG110725-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. OM
AB753778	haplotype:OR01	ND5	mt	945		Mukai2012	Rhinogobius kurodai
AB753779	haplotype:OR02	ND5	mt	945		Mukai2012	Rhinogobius kurodai
AB753780	haplotype:OR03	ND5	mt	945		Mukai2012	Rhinogobius kurodai
AB190333	Mukai2005-Akigawa	ND5	mt	945		Mukai2005	Rhinogobius sp. OR	秋川
AB190334	Mukai2005-Biwa	ND5	mt	945		Mukai2005	Rhinogobius sp. OR	琵琶湖
LC085156	haplotype:OR05	ND5	mt	945		Mukai2015	Rhinogobius sp. OR	湯原ダム; 非在来
LC085157	haplotype:OR06	ND5	mt	945		Mukai2015	Rhinogobius sp. OR	阿摺ダム; 非在来
LC858940	KN1468	cytb	mt	836	10.1111/mec.70059	Tsuji2025	Rhinogobius kurodai
LC633732	D403	cytb	mt		Nakamura(未公刊)	Rhinogobius kurodai
LC606657	D403	12S	mt		Nakamura(未公刊)	Rhinogobius kurodai
LC858957	KN3627	cytb	mt	836	10.1111/mec.70059	Tsuji2025	Rhinogobius sp. OR	長崎
LC858958	KN3628	cytb	mt	836	10.1111/mec.70059	Tsuji2025	Rhinogobius sp. OR
LC858959	KN3629	cytb	mt	836	10.1111/mec.70059	Tsuji2025	Rhinogobius sp. OR
LC858960	KN3693	cytb	mt	836	10.1111/mec.70059	Tsuji2025	Rhinogobius sp. OR	福岡
LC097739	ROR_01	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR	琵琶湖; ハプロタイプ代表
LC097740	ROR_02	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097741	ROR_03	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097742	ROR_04	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097743	ROR_05	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097744	ROR_06	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097745	ROR_07	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097746	ROR_08	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097747	ROR_09	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097748	ROR_10	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097749	ROR_11	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097750	ROR_12	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097751	ROR_13	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097752	ROR_14	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC097753	ROR_15	cytb	mt	577	10.1002/ece3.2170	Tabata2016	Rhinogobius sp. OR
LC435295	RGO-01	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR	琵琶湖; 個体配列
LC435296	RGO-02	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435297	RGO-03	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435298	RGO-05	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435299	RGO-06	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435300	RGO-08	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435301	RGO-09	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435302	RGO-10	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435303	RGO-11	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435304	RGO-12	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435305	RGO-14	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435306	RGO-15	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435307	RGO-16	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435308	RGO-17	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435324	RGO-18	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435325	RGO-19	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435326	RGO-20	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435327	RGO-21	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435328	RGO-22	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435329	RGO-23	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435330	RGO-24	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435331	RGO-25	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435332	RGO-26	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
LC435333	RGO-27	control_region	mt	474	10.11369/jji.18-044	Akihito2019	Rhinogobius sp. OR
AB988701	BB-OK110924-32	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988455	BB-OK110924-32	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988373	BB-OK110924-32	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988291	BB-OK110924-32	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988537	BB-OK110924-32	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988619	BB-OK110924-32	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988713	BB-OK120305-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988467	BB-OK120305-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988385	BB-OK120305-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988303	BB-OK120305-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988549	BB-OK120305-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988631	BB-OK120305-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988714	BB-OK120305-2	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988468	BB-OK120305-2	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988386	BB-OK120305-2	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988304	BB-OK120305-2	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988550	BB-OK120305-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988632	BB-OK120305-2	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988750	BB-OK121111-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988504	BB-OK121111-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988422	BB-OK121111-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988340	BB-OK121111-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988586	BB-OK121111-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988668	BB-OK121111-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988751	BB-OK121111-5	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988505	BB-OK121111-5	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988423	BB-OK121111-5	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988341	BB-OK121111-5	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988587	BB-OK121111-5	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988669	BB-OK121111-5	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BB	
AB988675	BF-HY110605-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988429	BF-HY110605-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988347	BF-HY110605-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988265	BF-HY110605-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988593	BF-HY110605-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988697	BF-HY110913-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988451	BF-HY110913-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988369	BF-HY110913-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988287	BF-HY110913-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988615	BF-HY110913-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988719	BF-OY110722-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988473	BF-OY110722-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988391	BF-OY110722-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988309	BF-OY110722-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988637	BF-OY110722-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius sp. BF	
AB988705	BI-CC011116-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988459	BI-CC011116-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988377	BI-CC011116-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988295	BI-CC011116-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988541	BI-CC011116-1	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988623	BI-CC011116-1	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988706	BI-CC011116-2	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988460	BI-CC011116-2	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988378	BI-CC011116-2	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988296	BI-CC011116-2	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988542	BI-CC011116-2	RAG2	nuc	882	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988624	BI-CC011116-2	sreb2	nuc	870	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988707	BI-HH011124-1	E3	nuc	842	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988461	BI-HH011124-1	Ptr	nuc	636	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988379	BI-HH011124-1	RYR3	nuc	806	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
AB988297	BI-HH011124-1	myh6	nuc	719	10.1016/j.ympev.2015.04.012	Yamasaki2015	Rhinogobius ogasawaraensis	
